tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,7,200748,,,Venus Williams,R,185,USA,33.65092402,48,1177,201549,,Q,Petra Martic,R,181,CRO,23.06091718,104,613,6-2 6-2,3,R64,,2,2,39,22,18,11,,0,1,2,2,50,30,18,5,,6,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,8,201397,,,Shuai Peng,R,173,CHN,28.09034908,44,1218,200069,,Q,Nadia Petrova,R,178,RUS,31.67693361,100,635,7-6(5) 7-5,3,R64,,6,0,104,72,41,16,,11,16,6,9,74,39,27,12,,3,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,9,201425,,,Lucie Safarova,L,177,CZE,27.01711157,28,1785,201465,,,Kirsten Flipkens,R,165,BEL,28.08487337,20,2295,5-7 6-4 6-4,3,R64,,1,4,89,58,46,16,,1,3,7,2,89,56,39,19,,4,7
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,11,201527,,,Stefanie Voegele,R,170,SUI,23.92334018,47,1195,201427,,,Alize Cornet,R,173,FRA,24.05201917,25,1985,7-6(6) 7-5,3,R64,,3,2,90,56,35,18,,7,10,0,3,83,56,35,13,,3,7
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,12,201498,,,Karin Knapp,R,180,ITA,26.62286105,40,1294,201614,,,Caroline Garcia,R,,FRA,20.32032854,76,800,6-4 6-1,3,R64,,6,5,73,40,27,16,,5,7,3,5,69,43,23,10,,8,13
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,13,201466,,,Kaia Kanepi,R,181,EST,28.67077344,27,1932,201478,,,Varvara Lepchenko,L,180,USA,27.72621492,51,1111,6-3 6-4,3,R64,,4,4,60,36,27,13,,3,5,2,4,58,38,24,9,,4,8
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,14,202470,,,Annika Beck,R,170,GER,19.9835729,55,1056,201621,,,Mona Barthel,R,185,GER,23.58658453,63,931,7-6(5) 6-2,3,R64,,3,2,63,40,31,9,,2,4,4,4,69,41,23,14,,6,10
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,15,201450,,Q,Tsvetana Pironkova,R,180,BUL,26.41204654,52,1101,201311,,,Roberta Vinci,R,163,ITA,30.97878166,14,3020,6-3 6-3,3,R64,,6,1,58,39,26,8,,3,6,3,3,60,30,20,7,,5,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,16,201318,15,,Bethanie Mattek Sands,R,168,USA,28.88706366,42,1256,202446,15,,Eugenie Bouchard,R,,CAN,19.95893224,19,2369,7-5 6-1,3,R64,,4,0,57,35,26,12,,1,3,5,6,62,26,17,13,,4,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,17,201512,,,Monica Niculescu,R,168,ROU,26.37919233,54,1080,201618,,WC,Fatma Al Nabhani,R,,OMA,22.72963723,458,78,6-1 6-0,3,R64,,3,3,45,27,20,12,,2,2,1,5,34,16,5,7,,2,7
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,18,201444,,Q,Su Wei Hsieh,R,169,TPE,28.10130048,99,648,201355,,,Flavia Pennetta,R,172,ITA,31.95893224,22,2165,7-5 6-3,3,R64,,1,4,73,54,34,9,,5,8,6,3,66,37,23,9,,4,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,19,201518,,,Yanina Wickmayer,R,182,BEL,24.30937714,72,837,201492,,,Andrea Petkovic,R,180,GER,26.42299795,36,1360,6-4 6-4,3,R64,,0,3,59,39,26,13,,5,7,4,2,66,48,29,7,,2,6
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,20,202450,,,Jana Cepelova,R,168,SVK,20.70362765,82,759,201540,,,Kristina Mladenovic,R,184,FRA,20.74469541,71,840,6-4 7-6(5),3,R64,,0,3,68,48,29,6,,2,7,4,7,96,65,39,8,,6,12
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,21,201325,,,Samantha Stosur,R,172,AUS,29.86721424,16,2705,201523,,,Marina Erakovic,R,174,NZL,25.93292266,50,1117,6-4 6-2,3,R64,,8,2,48,33,28,8,,0,0,1,6,52,32,23,7,,1,4
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,22,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,22.6091718,21,2240,201656,,LL,Tadeja Majeric,R,,SLO,23.44695414,121,506,5-7 6-2 6-3,3,R64,,1,5,102,63,39,19,,9,13,4,5,84,51,28,14,,1,8
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,23,200002,,Q,Mirjana Lucic,R,,CRO,31.92607803,110,577,201423,,,Yvonne Meusburger,R,,AUT,30.35728953,38,1307,4-6 6-2 6-3,3,R64,,5,5,99,56,31,23,,8,13,3,4,75,48,28,10,,7,14
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,24,201514,,,Sorana Cirstea,R,176,ROU,23.84668036,26,1950,201485,,Q,Alla Kudryavtseva,R,,RUS,26.27241615,125,497,2-6 6-1 7-5,3,R64,,1,10,86,43,29,19,,4,9,2,3,81,47,28,14,,5,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,25,201419,1,,Na Li,R,172,CHN,31.95619439,3,6570,201517,,,Magdalena Rybarikova,R,180,SVK,25.35249829,32,1495,6-1 5-7 6-2,3,R32,,2,4,107,75,49,16,,11,14,1,2,84,43,27,15,,6,12
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,26,201508,,Q,Petra Cetkovska,R,172,CZE,29.00479124,134,469,201533,,,Shuai Zhang,R,,CHN,25.05407255,49,1121,6-3 4-6 6-3,3,R32,,4,8,125,72,45,25,,11,15,0,0,94,66,36,14,,10,16
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,28,201493,,,Angelique Kerber,L,173,GER,26.06433949,9,4030,201662,,,Karolina Pliskova,R,184,CZE,21.89185489,53,1082,7-6(2) 6-4,3,R32,,2,2,66,44,31,17,,1,2,6,5,86,57,39,10,,10,12
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,29,201520,3,,Petra Kvitova,L,183,CZE,23.92881588,6,4745,200748,,,Venus Williams,R,185,USA,33.65092402,48,1177,6-2 2-6 7-6(7),3,R32,,3,5,109,67,38,22,,7,13,2,8,113,67,35,24,,10,16
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,30,201425,,,Lucie Safarova,L,177,CZE,27.01711157,28,1785,201397,,,Shuai Peng,R,173,CHN,28.09034908,44,1218,6-2 5-7 6-4,3,R32,,5,8,108,71,47,13,,6,11,3,2,82,48,28,16,,2,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,31,201515,10,WC,Alisa Kleybanova,R,181,RUS,24.57494867,180,338,201527,,,Stefanie Voegele,R,170,SUI,23.92334018,47,1195,6-3 6-2,3,R32,,2,2,55,39,30,5,,5,6,6,0,58,33,20,9,,4,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,32,201347,,,Jelena Jankovic,R,177,SRB,28.95003422,8,4310,201498,,,Karin Knapp,R,180,ITA,26.62286105,40,1294,6-0 6-2,3,R32,,1,0,35,23,19,9,,0,0,1,5,51,28,18,3,,4,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,33,201594,7,,Simona Halep,R,168,ROU,22.37371663,10,3760,201466,,,Kaia Kanepi,R,181,EST,28.67077344,27,1932,6-4 3-6 7-6(5),3,R32,,3,4,96,66,43,13,,4,9,6,3,148,90,61,20,,16,21
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,34,202470,,,Annika Beck,R,170,GER,19.9835729,55,1056,201450,,Q,Tsvetana Pironkova,R,180,BUL,26.41204654,52,1101,6-7(5) 6-2 6-2,3,R32,,1,2,107,78,47,13,,8,13,3,3,81,43,19,15,,2,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,35,201512,,,Monica Niculescu,R,168,ROU,26.37919233,54,1080,201318,15,,Bethanie Mattek Sands,R,168,USA,28.88706366,42,1256,6-1 3-6 6-3,3,R32,,0,6,78,52,27,8,,5,12,0,3,85,43,20,13,,5,15
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,36,201506,,,Sara Errani,R,164,ITA,26.7871321,7,4425,201444,,Q,Su Wei Hsieh,R,169,TPE,28.10130048,99,648,6-0 6-4,3,R32,,0,0,44,36,25,5,,1,2,0,1,44,30,14,5,,3,8
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,37,201518,,,Yanina Wickmayer,R,182,BEL,24.30937714,72,837,201496,8,,Caroline Wozniacki,R,177,DEN,23.58658453,11,3370,6-4 7-5,3,R32,,3,6,80,48,27,15,,9,13,1,1,71,45,24,12,,5,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,38,202450,,,Jana Cepelova,R,168,SVK,20.70362765,82,759,201325,,,Samantha Stosur,R,172,AUS,29.86721424,16,2705,6-4 4-6 6-1,3,R32,,6,1,94,72,45,11,,5,9,7,4,82,54,33,9,,4,10
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,39,200002,,Q,Mirjana Lucic,R,,CRO,31.92607803,110,577,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,22.6091718,21,2240,6-4 6-1,3,R32,,2,2,47,24,22,13,,3,4,1,5,57,32,20,8,,5,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,40,201474,,,Agnieszka Radwanska,R,170,POL,24.93360712,4,5750,201514,,,Sorana Cirstea,R,176,ROU,23.84668036,26,1950,7-5 6-0,3,R32,,0,0,60,41,28,7,,5,7,1,6,49,26,16,6,,2,8
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,41,201508,,Q,Petra Cetkovska,R,172,CZE,29.00479124,134,469,201419,1,,Na Li,R,172,CHN,31.95619439,3,6570,7-6(2) 2-6 6-4,3,R16,,2,11,123,73,46,20,,10,16,1,10,117,76,50,14,,6,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,43,201520,3,,Petra Kvitova,L,183,CZE,23.92881588,6,4745,201425,,,Lucie Safarova,L,177,CZE,27.01711157,28,1785,7-6(2) 5-7 6-2,3,R16,,15,6,115,74,52,19,,9,12,6,5,90,59,39,18,,1,5
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,44,201347,,,Jelena Jankovic,R,177,SRB,28.95003422,8,4310,201515,10,WC,Alisa Kleybanova,R,181,RUS,24.57494867,180,338,6-1 6-2,3,R16,,0,2,40,26,20,6,,1,2,0,3,61,39,18,7,,6,12
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,45,201594,7,,Simona Halep,R,168,ROU,22.37371663,10,3760,202470,,,Annika Beck,R,170,GER,19.9835729,55,1056,6-4 6-1,3,R16,,2,5,63,39,19,12,,4,9,0,4,53,40,15,2,,6,14
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,46,201506,,,Sara Errani,R,164,ITA,26.7871321,7,4425,201512,,,Monica Niculescu,R,168,ROU,26.37919233,54,1080,2-6 7-5 6-1,3,R16,,0,2,95,77,42,10,,6,11,1,2,86,53,32,12,,4,10
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,47,201518,,,Yanina Wickmayer,R,182,BEL,24.30937714,72,837,202450,,,Jana Cepelova,R,168,SVK,20.70362765,82,759,1-6 6-2 6-0,3,R16,,1,2,65,38,22,13,,4,8,2,1,81,58,28,11,,5,12
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,49,201493,,,Angelique Kerber,L,173,GER,26.06433949,9,4030,201508,,Q,Petra Cetkovska,R,172,CZE,29.00479124,134,469,6-1 6-0,3,QF,,0,2,36,22,17,6,,0,1,0,4,43,28,9,3,,4,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,50,201347,,,Jelena Jankovic,R,177,SRB,28.95003422,8,4310,201520,3,,Petra Kvitova,L,183,CZE,23.92881588,6,4745,6-1 6-3,3,QF,,3,2,54,32,21,12,,4,6,2,6,57,29,14,10,,5,11
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,51,201594,7,,Simona Halep,R,168,ROU,22.37371663,10,3760,201506,,,Sara Errani,R,164,ITA,26.7871321,7,4425,6-2 6-0,3,QF,,3,0,43,30,22,9,,3,3,0,1,35,26,11,3,,2,7
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,52,201474,,,Agnieszka Radwanska,R,170,POL,24.93360712,4,5750,201518,,,Yanina Wickmayer,R,182,BEL,24.30937714,72,837,6-2 6-1,3,QF,,3,0,56,34,22,12,,3,5,0,4,37,28,10,2,,3,9
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,53,201493,,,Angelique Kerber,L,173,GER,26.06433949,9,4030,201347,,,Jelena Jankovic,R,177,SRB,28.95003422,8,4310,6-1 7-6(6),3,SF,,3,2,80,46,32,15,,6,9,1,4,79,46,27,12,,7,12
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,54,201594,7,,Simona Halep,R,168,ROU,22.37371663,10,3760,201474,,,Agnieszka Radwanska,R,170,POL,24.93360712,4,5750,7-5 6-2,3,SF,,0,2,66,45,26,9,,3,7,0,0,64,42,19,6,,7,14
2014-W-PR-QAT-01A-2014,Doha,Hard,56,P,20140210,55,201594,7,,Simona Halep,R,168,ROU,22.37371663,10,3760,201493,,,Angelique Kerber,L,173,GER,26.06433949,9,4030,6-2 6-3,3,F,,2,1,55,37,27,11,,4,4,0,2,59,44,23,8,,3,7
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,1,201505,,,Ekaterina Makarova,L,178,RUS,25.69746749,24,2011,201515,,,Alisa Kleybanova,R,181,RUS,24.59411362,143,443,6-4 6-7(3) 6-4,3,R32,,3,5,115,72,39,24,,8,14,1,7,108,53,30,25,,10,18
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,2,201425,,,Lucie Safarova,L,177,CZE,27.03627652,28,1820,201585,,,Sloane Stephens,R,170,USA,20.91444216,18,2415,6-3 7-5,3,R32,,4,5,58,41,32,6,,1,3,1,5,76,48,30,8,,5,10
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,3,201347,,,Jelena Jankovic,R,177,SRB,28.96919918,7,4535,202628,,Q,Maryna Zanevska,R,,UKR,20.48459959,121,520,6-4 6-3,3,R32,,1,3,72,48,30,10,,6,10,0,4,55,31,16,9,,2,8
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,4,201521,,,Carla Suarez Navarro,R,162,ESP,25.45653662,16,2685,200069,,WC,Nadia Petrova,R,178,RUS,31.69609856,117,540,6-3 6-2,3,R32,,0,3,63,46,33,9,,5,6,8,5,65,32,15,17,,4,8
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,5,201465,,,Kirsten Flipkens,R,165,BEL,28.10403833,20,2295,201662,,Q,Karolina Pliskova,R,184,CZE,21.91101985,51,1128,6-1 7-5,3,R32,,4,5,64,29,24,17,,3,4,4,2,59,34,21,10,,3,7
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,7,201496,8,,Caroline Wozniacki,R,177,DEN,23.60574949,11,3200,201513,8,,Sabine Lisicki,R,178,GER,24.40520192,15,2820,2-6 6-3 6-3,3,R32,,5,2,78,60,44,7,,6,9,8,1,76,40,24,22,,9,13
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,8,202470,,Q,Annika Beck,R,170,GER,20.00273785,50,1131,201325,,,Samantha Stosur,R,172,AUS,29.88637919,17,2605,1-6 6-1 6-4,3,R32,,0,3,98,72,44,10,,4,8,5,4,74,49,31,8,,4,9
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,9,201514,,,Sorana Cirstea,R,176,ROU,23.86584531,27,1940,201311,,,Roberta Vinci,R,163,ITA,30.99794661,14,3020,6-4 6-3,3,R32,,0,4,55,35,24,8,,2,6,2,4,52,27,13,8,,4,10
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,10,201421,6,,Ana Ivanovic,R,183,SRB,26.28336756,12,3155,201493,6,,Angelique Kerber,L,173,GER,26.08350445,8,4490,3-6 6-3 7-6(6),3,R32,,1,2,84,54,37,13,,2,7,3,4,107,66,40,19,,5,10
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,11,200748,,WC,Venus Williams,R,185,USA,33.67008898,44,1237,201455,,,Elena Vesnina,R,176,RUS,27.54825462,33,1465,6-3 6-2,3,R32,,10,3,50,31,26,9,,0,1,2,3,47,29,16,7,,2,6
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,12,201355,,Q,Flavia Pennetta,R,172,ITA,31.97809719,22,2165,201466,,,Kaia Kanepi,R,181,EST,28.6899384,25,1991,7-5 6-4,3,R32,,3,5,86,45,27,23,,9,11,5,10,67,33,26,13,,3,7
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,13,200033,1,WC,Serena Williams,R,175,USA,32.39425051,1,12380,201505,,,Ekaterina Makarova,L,178,RUS,25.69746749,24,2011,7-6(8) 6-0,3,R16,,8,7,75,44,27,18,,5,7,0,2,72,46,25,9,,4,9
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,14,201347,,,Jelena Jankovic,R,177,SRB,28.96919918,7,4535,201425,,,Lucie Safarova,L,177,CZE,27.03627652,28,1820,7-5 6-4,3,R16,,7,5,74,47,35,13,,3,4,2,4,69,41,30,12,,8,11
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,15,201521,,,Carla Suarez Navarro,R,162,ESP,25.45653662,16,2685,201520,3,,Petra Kvitova,L,183,CZE,23.94798084,6,4710,1-6 6-4 7-6(4),3,R16,,0,1,96,67,41,12,,11,16,5,6,102,69,43,17,,2,6
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,16,201427,,,Alize Cornet,R,173,FRA,24.07118412,26,1985,201465,,,Kirsten Flipkens,R,165,BEL,28.10403833,20,2295,6-3 6-4,3,R16,,1,3,53,34,21,7,,1,6,0,1,61,37,16,8,,5,12
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,17,201496,8,,Caroline Wozniacki,R,177,DEN,23.60574949,11,3200,202470,,Q,Annika Beck,R,170,GER,20.00273785,50,1131,6-4 6-4,3,R16,,1,5,73,45,23,12,,9,15,1,5,81,58,24,10,,7,15
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,18,201514,,,Sorana Cirstea,R,176,ROU,23.86584531,27,1940,201506,,,Sara Errani,R,164,ITA,26.80629706,10,4390,6-2 5-7 6-1,3,R16,,2,3,99,63,36,22,,11,15,0,1,83,67,32,9,,6,13
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,19,200748,,WC,Venus Williams,R,185,USA,33.67008898,44,1237,201421,6,,Ana Ivanovic,R,183,SRB,26.28336756,12,3155,6-2 6-1,3,R16,,4,2,41,18,18,12,,2,2,2,5,46,27,16,6,,1,6
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,20,201355,,Q,Flavia Pennetta,R,172,ITA,31.97809719,22,2165,201474,,,Agnieszka Radwanska,R,170,POL,24.95277207,3,5705,6-4 6-1,3,R16,,2,6,56,31,21,12,,6,8,1,2,65,38,22,7,,3,9
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,21,200033,1,WC,Serena Williams,R,175,USA,32.39425051,1,12380,201347,,,Jelena Jankovic,R,177,SRB,28.96919918,7,4535,6-2 6-2,3,QF,,4,3,52,37,25,9,,4,5,2,4,69,45,24,8,,5,10
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,22,201427,,,Alize Cornet,R,173,FRA,24.07118412,26,1985,201521,,,Carla Suarez Navarro,R,162,ESP,25.45653662,16,2685,7-5 6-3,3,QF,,1,5,69,44,32,10,,0,3,0,1,56,37,22,7,,4,9
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,23,201496,8,,Caroline Wozniacki,R,177,DEN,23.60574949,11,3200,201514,,,Sorana Cirstea,R,176,ROU,23.86584531,27,1940,6-1 6-2,3,QF,,2,2,47,29,23,9,,2,3,0,5,45,30,15,4,,3,8
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,24,200748,,WC,Venus Williams,R,185,USA,33.67008898,44,1237,201355,,Q,Flavia Pennetta,R,172,ITA,31.97809719,22,2165,6-3 7-5,3,QF,,8,3,70,46,27,12,,11,15,4,3,64,25,14,17,,3,9
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,25,201427,,,Alize Cornet,R,173,FRA,24.07118412,26,1985,200033,1,WC,Serena Williams,R,175,USA,32.39425051,1,12380,6-4 6-4,3,SF,,1,1,56,40,27,11,,0,1,6,3,67,43,31,9,,4,7
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,26,200748,,WC,Venus Williams,R,185,USA,33.67008898,44,1237,201496,8,,Caroline Wozniacki,R,177,DEN,23.60574949,11,3200,6-3 6-2,3,SF,,2,0,47,26,19,9,,4,6,1,1,64,44,20,9,,7,13
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,20140217,27,200748,,WC,Venus Williams,R,185,USA,33.67008898,44,1237,201427,,,Alize Cornet,R,173,FRA,24.07118412,26,1985,6-3 6-0,3,F,,2,3,60,29,19,19,,5,6,0,1,51,30,16,6,,3,8
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,2,201562,,,Silvia Soler Espinosa,R,,ESP,26.2477755,77,792,206007,,WC,Laura Pigossi,R,,BRA,19.54551677,264,197,6-0 6-1,3,R32,,1,1,38,22,14,11,,2,3,1,4,47,28,12,3,,6,13
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,3,201565,,,Katarzyna Piter,R,,POL,23.00342231,110,583,206242,,WC,Beatriz Haddad Maia,L,,BRA,17.71937029,287,169,6-3 6-3,3,R32,,4,2,55,39,29,7,,2,4,1,3,67,45,25,5,,9,14
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,4,202477,,,Dinah Pfizenmaier,R,,GER,22.0971937,88,706,201366,,,Barbora Zahlavova Strycova,R,164,CZE,27.89322382,68,851,2-6 6-4 6-3,3,R32,,1,7,80,52,30,16,,2,7,2,2,89,50,33,16,,4,9
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,5,202694,4,,Teliana Pereira,R,,BRA,25.5797399,98,648,202456,4,,Alexandra Cadantu,R,170,ROU,23.79466119,60,960,6-3 6-4,3,R32,,0,1,67,49,25,11,,4,8,0,7,60,40,19,6,,8,14
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,6,201537,,,Patricia Mayr Achleitner,R,,AUT,27.27720739,81,760,201468,,,Yaroslava Shvedova,R,180,KAZ,26.43394935,79,771,6-4 6-3,3,R32,,1,2,78,49,32,11,,8,11,0,1,67,54,26,7,,6,11
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,7,202705,,Q,Veronica Cepede Royg,R,,PAR,22.0752909,182,335,205591,,WC,Paula Cristina Goncalves,R,,BRA,23.52087611,309,152,7-5 7-6(8),3,R32,,0,4,94,62,36,12,,5,11,1,5,99,53,29,18,,9,16
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,8,201593,,Q,Irina Camelia Begu,R,181,ROU,23.47980835,145,438,201447,,,Vania King,R,165,USA,24.96098563,69,847,6-4 6-0,3,R32,,2,1,50,32,23,10,,4,5,1,3,49,28,14,7,,4,9
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,9,202487,6,Q,Nastassja Burnett,R,,ITA,21.99315537,160,400,201640,6,,Maria Teresa Torro Flor,R,173,ESP,21.79603012,63,920,7-5 6-4,3,R32,,0,3,79,48,30,11,,7,11,0,9,61,31,15,13,,6,12
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,10,202421,,Q,Alison Van Uytvanck,U,,BEL,19.89869952,112,566,201596,,,Johanna Larsson,R,174,SWE,25.50308008,83,735,6-4 6-3,3,R32,,2,1,51,22,19,19,,0,0,2,2,59,41,26,8,,2,5
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,11,202428,,,Kiki Bertens,R,182,NED,22.19028063,125,503,203575,,Q,Danka Kovinic,R,,MNE,19.24982888,161,398,7-5 6-0,3,R32,,3,2,53,31,23,14,,2,3,2,7,56,30,16,9,,1,6
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,12,202440,,,Paula Ormaechea,R,,ARG,21.38809035,65,902,202484,,Q,Nicole Gibbs,R,,USA,20.96098563,189,320,6-2 6-1,3,R32,,2,1,42,27,20,10,,1,2,0,1,47,26,10,10,,2,7
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,13,201597,5,,Kurumi Nara,R,,JPN,22.13552361,62,922,201444,5,,Su Wei Hsieh,R,169,TPE,28.12046543,96,668,6-3 6-2,3,R32,,0,2,55,35,18,12,,4,8,1,1,61,35,15,8,,5,12
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,14,204431,,,Anna Lena Friedsam,R,,GER,20.04380561,111,571,203297,,,Nadiya Kichenok,R,,UKR,21.5797399,104,603,6-2 6-3,3,R32,,4,6,52,26,22,13,,4,4,2,6,53,34,20,7,,3,7
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,15,201541,,,Chanelle Scheepers,R,,RSA,29.93292266,78,785,201693,,,Timea Babos,R,179,HUN,20.77481177,92,686,2-6 6-3 6-2,3,R32,,0,7,89,55,31,15,,8,14,2,5,87,52,29,11,,10,18
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,18,201565,,,Katarzyna Piter,R,,POL,23.00342231,110,583,202477,,,Dinah Pfizenmaier,R,,GER,22.0971937,88,706,5-7 6-3 6-1,3,R16,,1,2,87,52,34,18,,6,10,2,8,93,47,24,24,,10,17
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,19,202694,4,,Teliana Pereira,R,,BRA,25.5797399,98,648,201537,,,Patricia Mayr Achleitner,R,,AUT,27.27720739,81,760,6-2 7-6(5),3,R16,,1,1,83,65,41,8,,8,10,0,2,68,58,30,5,,1,5
2014-W-INT-BRA-01A-2014,Rio Open,Clay,32,I,20140217,20,201593,,Q,Irina Camelia Begu,R,181,ROU,23.47980835,145,438,202705,,Q,Veronica Cepede Royg,R,,PAR,22.0752909,182,335,6-3 5-7 6-1,3,R16,,1,2,80,58,38,13,,1,4,2,4,91,56,33,16,,6,12
